Depths,CAL,GR,SP,LLD,LLS,AC,DEN,Liths
1450.0,8.69,102.967,-6.893,10.911,14.44,399.487,2.234,гЭвГбв
1450.125,8.677,107.044,-7.095,11.13,14.647,399.346,2.221,гЭвГбв
1450.25,8.662,115.3,-6.909,12.986,16.934,399.2,2.194,гЭвГбв
1450.375,8.656,122.437,-6.886,15.217,19.643,399.19,2.163,гЭвГбв
1450.5,8.656,134.592,-6.951,18.927,24.177,399.121,2.127,гЭвГбв
1450.625,8.655,141.929,-6.971,22.603,28.864,399.413,2.115,гЭвГбв
1450.75,8.668,146.405,-6.845,27.416,35.111,407.108,2.114,гЭвГбв
1450.875,8.672,144.805,-6.715,28.738,36.891,411.833,2.128,гЭвГбв
1451.0,8.68,138.6,-7.247,26.93,34.951,417.84,2.153,гЭвГбв
1451.125,8.684,134.711,-7.85,26.123,33.937,423.6,2.172,гЭвГбв
1451.25,8.685,133.469,-8.387,24.823,32.336,425.772,2.193,гЭвГбв
1451.375,8.688,136.281,-8.471,24.53,31.952,428.951,2.207,гЭвГбв
1451.5,8.692,139.884,-8.444,25.39,32.98,459.536,2.211,гЭвГбв
1451.625,8.692,141.487,-8.516,26.65,34.577,457.733,2.201,гЭвГбв
1451.75,8.696,139.311,-8.518,26.383,33.816,442.308,2.181,гЭвГбв
1451.875,8.7,138.368,-8.629,24.752,31.576,429.372,2.168,гЭвГбв
1452.0,8.7,137.629,-8.544,22.424,28.561,412.956,2.151,гЭвГбв
1452.125,8.704,138.291,-8.436,20.909,26.591,403.564,2.144,гЭвГбв
1452.25,8.704,138.8,-8.426,17.806,22.499,407.305,2.14,гЭвГбв
1452.375,8.7,138.895,-8.525,14.763,18.638,419.332,2.152,гЭвГбв
1452.5,8.704,134.212,-8.36,11.354,14.34,424.375,2.175,гЭвГбв
1452.625,8.756,130.718,-8.126,10.396,13.088,434.785,2.184,гЭвГбв
1452.75,8.811,127.711,-7.599,9.41,11.775,456.459,2.197,гЭвГбв
1452.875,8.838,128.588,-7.227,8.802,10.949,451.439,2.17,гЭвГбв
1453.0,9.135,132.488,-6.891,8.752,10.654,434.265,2.139,гЭвГбв
1453.125,9.579,135.825,-6.884,9.967,11.818,424.564,2.114,Фрбв
1453.25,10.028,135.667,-6.803,8.191,9.205,409.75,2.083,Фрбв
1453.375,10.241,131.697,-6.927,6.479,7.109,401.802,2.074,Фрбв
1453.5,10.143,118.636,-7.126,4.4,4.805,418.577,2.076,Фрбв
1453.625,10.069,109.949,-7.142,3.541,3.92,423.805,2.091,Фрбв
1453.75,10.354,103.834,-6.987,2.722,3.077,424.096,2.096,Фрбв
1453.875,10.609,103.625,-6.961,2.565,2.889,438.908,2.103,Фрбв
1454.0,10.866,106.261,-6.944,2.761,3.018,458.927,2.125,Фрбв
1454.125,11.005,106.603,-6.819,2.915,3.176,452.307,2.138,Фрбв
1454.25,10.908,106.186,-6.655,3.082,3.384,435.635,2.148,Фрбв
1454.375,10.734,105.077,-6.721,3.175,3.491,423.184,2.135,Фрбв
1454.5,10.574,106.767,-7.427,3.231,3.564,408.834,2.112,Фрбв
1454.625,10.474,108.577,-7.879,3.143,3.481,400.354,2.104,Фрбв
1454.75,10.402,112.635,-8.0,3.104,3.443,411.608,2.112,Фрбв
1454.875,10.501,115.184,-7.958,3.163,3.487,422.94,2.139,Фрбв
1455.0,10.579,119.091,-8.062,3.178,3.481,427.966,2.183,Фрбв
1455.125,10.5,122.663,-8.289,2.981,3.268,443.314,2.219,Фрбв
1455.25,10.586,124.591,-8.733,2.958,3.229,460.887,2.231,Фрбв
1455.375,10.714,123.248,-8.859,3.341,3.566,450.475,2.213,Фрбв
1455.5,10.827,118.447,-8.763,3.712,3.864,434.619,2.154,Фрбв
1455.625,10.722,115.653,-8.642,3.911,3.994,420.281,2.104,гЭвГбв
1455.75,10.252,116.789,-8.589,4.493,4.423,406.365,2.043,гЭвГбв
1455.875,9.762,119.229,-8.63,5.021,4.849,400.147,2.005,гЭвГбв
1456.0,9.246,123.75,-8.423,4.727,4.655,414.304,1.971,гЭвГбв
1456.125,9.064,124.137,-8.308,4.659,4.581,423.883,1.948,гЭвГбв
1456.25,9.531,121.912,-7.734,4.933,4.711,426.796,1.908,гЭвГбв
1456.375,10.017,118.193,-7.248,5.1,4.766,442.675,1.906,гЭвГбв
1456.5,10.478,113.598,-7.201,4.569,4.228,459.922,1.939,гЭвГбв
1456.625,10.635,111.264,-7.309,4.172,3.849,444.013,1.958,Фрбв
1456.75,10.8,111.521,-7.577,3.623,3.403,425.074,1.986,Фрбв
1456.875,10.818,111.089,-7.722,3.237,3.073,417.183,1.987,Фрбв
1457.0,10.716,109.739,-7.918,2.84,2.695,399.065,1.975,Фрбв
1457.125,10.523,107.929,-8.058,2.765,2.595,386.947,1.988,Фрбв
1457.25,10.235,107.765,-8.166,2.817,2.651,362.458,2.023,Фрбв
1457.375,10.023,109.704,-8.12,2.943,2.775,342.887,2.072,Фрбв
1457.5,9.694,111.405,-7.873,3.041,2.92,311.829,2.141,Фрбв
1457.625,9.533,111.696,-7.74,3.228,3.125,283.531,2.182,гЭвГбв
1457.75,9.442,107.792,-7.834,4.047,3.854,286.079,2.194,гЭвГбв
1457.875,9.516,105.739,-8.147,5.019,4.661,310.938,2.165,гЭвГбв
1458.0,9.89,103.379,-8.758,5.405,4.93,334.499,2.121,гЭвГбв
1458.125,10.209,103.027,-9.046,5.165,4.727,329.579,2.087,гЭвГбв
1458.25,10.577,102.991,-9.15,4.594,4.267,337.781,2.099,Фрбв
1458.375,10.588,103.331,-9.201,4.031,3.817,351.961,2.11,Фрбв
1458.5,10.398,104.696,-9.353,3.093,3.031,362.715,2.143,Фрбв
1458.625,10.282,105.516,-9.319,2.782,2.71,361.152,2.165,Фрбв
1458.75,10.162,105.352,-9.194,2.947,2.759,369.708,2.195,Фрбв
1458.875,10.207,105.018,-9.025,2.982,2.774,384.78,2.207,Фрбв
1459.0,10.324,105.106,-8.867,2.989,2.764,393.655,2.2,Фрбв
1459.125,10.432,108.785,-8.732,2.981,2.744,377.587,2.184,Фрбв
1459.25,10.538,113.016,-8.299,2.937,2.701,366.414,2.155,Фрбв
1459.375,10.635,114.982,-8.227,2.901,2.672,363.701,2.133,Фрбв
1459.5,10.759,112.322,-8.093,2.89,2.665,365.006,2.114,Фрбв
1459.625,10.818,110.175,-7.772,2.876,2.657,363.394,2.121,Фрбв
1459.75,10.787,109.795,-7.151,2.863,2.652,364.291,2.14,Фрбв
1459.875,10.58,110.193,-6.817,2.86,2.653,365.449,2.16,Фрбв
1460.0,10.329,111.356,-6.747,2.836,2.649,363.01,2.175,Фрбв
1460.125,10.256,112.204,-6.894,2.846,2.655,360.049,2.176,Фрбв
1460.25,10.157,113.75,-7.155,2.975,2.752,356.721,2.168,Фрбв
1460.375,10.177,115.085,-7.296,3.075,2.838,356.047,2.162,Фрбв
1460.5,10.415,114.077,-7.357,3.204,2.956,359.309,2.178,Фрбв
1460.625,10.598,112.796,-7.309,3.275,3.022,361.637,2.183,Фрбв
1460.75,10.918,109.769,-7.535,3.379,3.124,366.787,2.16,Фрбв
1460.875,11.169,108.617,-7.453,3.402,3.143,368.759,2.133,Фрбв
1461.0,11.308,107.731,-7.072,3.404,3.144,370.423,2.073,Фрбв
1461.125,11.18,107.651,-6.926,3.392,3.136,377.586,2.046,Фрбв
1461.25,10.811,108.532,-7.192,3.341,3.11,382.177,2.03,Фрбв
1461.375,10.59,109.903,-7.699,3.284,3.085,379.039,2.055,Фрбв
1461.5,10.324,112.119,-8.463,3.28,3.108,364.912,2.123,Фрбв
1461.625,10.191,113.51,-8.479,3.406,3.229,349.56,2.187,Фрбв
1461.75,9.983,114.83,-8.352,3.697,3.463,333.575,2.267,Фрбв
1461.875,9.909,114.722,-8.361,3.86,3.589,330.457,2.292,Фрбв
1462.0,9.872,113.436,-8.572,3.913,3.65,343.096,2.291,Фрбв
1462.125,9.848,111.218,-8.718,3.809,3.595,355.313,2.258,Фрбв
1462.25,9.808,107.341,-8.591,3.699,3.519,366.733,2.198,Фрбв
1462.375,9.838,104.213,-8.452,3.602,3.443,373.054,2.149,Фрбв
1462.5,10.057,103.521,-8.266,3.556,3.377,382.715,2.154,Фрбв
1462.625,10.231,103.767,-8.133,3.591,3.373,387.609,2.168,Фрбв
1462.75,10.408,105.016,-7.822,3.591,3.353,400.574,2.224,Фрбв
1462.875,10.371,105.954,-7.744,3.369,3.216,407.813,2.259,Фрбв
1463.0,10.269,107.423,-7.315,3.216,3.074,410.978,2.267,Фрбв
1463.125,10.271,108.277,-6.942,3.251,3.08,404.583,2.243,Фрбв
1463.25,10.502,109.183,-6.58,3.424,3.196,391.655,2.179,Фрбв
1463.375,10.652,109.441,-6.516,3.577,3.311,389.221,2.139,Фрбв
1463.5,10.809,111.457,-6.359,3.877,3.544,399.182,2.096,Фрбв
1463.625,10.683,113.347,-6.579,3.78,3.464,403.802,2.092,Фрбв
1463.75,10.414,118.13,-7.148,3.563,3.269,410.28,2.114,Фрбв
1463.875,10.268,119.327,-7.388,3.423,3.135,411.872,2.146,Фрбв
1464.0,10.153,119.267,-7.379,3.132,2.885,402.558,2.205,Фрбв
1464.125,10.116,118.385,-7.199,2.834,2.659,388.147,2.26,Фрбв
1464.25,10.078,116.338,-7.327,2.744,2.635,329.676,2.348,Фрбв
1464.375,10.048,114.383,-7.288,3.028,2.882,313.13,2.411,Фрбв
1464.5,10.001,112.299,-7.069,3.519,3.281,287.922,2.461,гЭвГбв
1464.625,10.006,110.995,-7.021,3.843,3.556,277.385,2.446,гЭвГбв
1464.75,10.268,108.846,-7.378,4.489,4.148,258.902,2.401,гЭвГбв
1464.875,10.453,108.376,-7.93,5.22,4.815,258.153,2.363,гЭвГбв
1465.0,10.665,108.07,-8.415,5.027,4.743,268.875,2.316,гЭвГбв
1465.125,10.759,105.965,-8.445,4.918,4.652,278.07,2.288,гЭвГбв
1465.25,10.617,103.422,-8.388,4.878,4.54,293.136,2.263,гЭвГбв
1465.375,10.529,102.129,-8.331,4.687,4.329,329.882,2.241,гЭвГбв
1465.5,10.516,103.128,-8.188,3.816,3.599,369.389,2.195,гЭвГбв
1465.625,10.578,104.484,-8.23,3.348,3.204,383.648,2.169,Фрбв
1465.75,10.485,108.181,-7.819,2.824,2.668,382.083,2.143,Фрбв
1465.875,10.365,108.969,-7.498,2.606,2.444,376.956,2.157,Фрбв
1466.0,10.232,108.481,-7.25,2.455,2.288,377.443,2.186,Фрбв
1466.125,10.209,106.924,-7.534,2.469,2.285,377.029,2.194,Фрбв
1466.25,10.612,104.091,-9.164,2.722,2.45,367.075,2.175,Фрбв
1466.375,10.859,101.663,-8.982,2.789,2.505,360.753,2.148,Фрбв
1466.5,11.027,103.152,-8.291,2.893,2.614,352.766,2.121,Фрбв
1466.625,11.067,105.446,-7.481,2.944,2.677,346.671,2.114,Фрбв
1466.75,11.05,112.471,-6.568,2.935,2.696,340.084,2.137,Фрбв
1466.875,11.056,115.035,-6.487,2.872,2.658,336.536,2.167,Фрбв
1467.0,11.15,116.979,-6.308,2.936,2.696,347.206,2.199,Фрбв
1467.125,11.23,117.698,-6.542,2.944,2.712,357.245,2.221,Фрбв
1467.25,11.104,120.075,-7.04,2.904,2.694,369.475,2.233,Фрбв
1467.375,10.882,122.847,-7.197,2.848,2.657,347.408,2.241,Фрбв
1467.5,10.519,121.36,-7.141,2.753,2.596,316.849,2.262,Фрбв
1467.625,10.4,118.733,-7.065,2.705,2.566,305.533,2.246,Фрбв
1467.75,10.517,109.428,-6.989,3.205,2.975,299.481,2.156,Фрбв
1467.875,10.605,102.986,-7.652,3.261,3.019,322.093,2.058,Фрбв
1468.0,10.644,94.498,-7.96,3.199,2.961,340.669,1.973,Фрбв
1468.125,10.536,95.301,-7.567,3.174,2.943,348.215,1.864,Фрбв
1468.25,10.387,97.898,-6.897,3.186,2.976,357.697,1.884,Фрбв
1468.375,10.294,100.819,-7.347,3.114,2.946,366.612,1.942,Фрбв
1468.5,10.191,101.88,-7.823,3.314,3.075,377.902,2.024,Фрбв
1468.625,10.161,102.399,-7.758,3.627,3.283,378.271,2.067,Фрбв
1468.75,10.418,105.035,-7.558,4.035,3.602,384.366,2.125,Фрбв
1468.875,10.566,106.456,-7.873,4.142,3.718,399.127,2.159,Фрбв
1469.0,10.827,107.864,-9.483,3.922,3.586,413.989,2.197,Фрбв
1469.125,10.928,106.763,-9.608,3.529,3.304,404.032,2.221,Фрбв
1469.25,11.037,105.656,-9.391,3.325,3.135,376.076,2.191,Фрбв
1469.375,11.065,105.322,-8.783,3.277,3.09,362.042,2.164,Фрбв
1469.5,11.021,105.785,-8.114,3.254,3.063,365.583,2.081,Фрбв
1469.625,10.957,106.333,-8.081,3.249,3.052,362.546,2.053,Фрбв
1469.75,10.861,107.799,-7.83,3.202,3.029,355.038,2.053,Фрбв
1469.875,10.857,108.311,-7.652,3.062,2.934,352.43,2.075,Фрбв
1470.0,10.865,108.794,-6.989,2.92,2.815,355.569,2.125,Фрбв
1470.125,10.862,109.596,-6.604,2.842,2.748,359.219,2.143,Фрбв
1470.25,10.82,110.168,-6.346,2.763,2.683,364.78,2.16,Фрбв
1470.375,10.766,110.03,-6.368,2.746,2.671,367.54,2.169,Фрбв
1470.5,10.496,110.598,-6.501,2.675,2.637,368.21,2.184,Фрбв
1470.625,10.328,111.005,-6.657,2.745,2.709,361.128,2.204,Фрбв
1470.75,10.472,111.004,-6.757,2.919,2.863,346.258,2.221,Фрбв
1470.875,10.747,109.757,-6.68,2.959,2.899,345.102,2.208,Фрбв
1471.0,10.93,106.782,-6.5,2.879,2.827,339.227,2.197,Фрбв
1471.125,10.988,104.556,-6.543,2.829,2.773,328.223,2.21,Фрбв
1471.25,10.823,102.097,-6.346,2.814,2.83,316.918,2.232,Фрбв
1471.375,10.758,101.206,-6.138,3.015,3.036,311.158,2.252,Фрбв
1471.5,11.06,98.229,-6.0,3.483,3.388,311.669,2.235,Фрбв
1471.625,11.201,96.443,-6.45,3.786,3.587,318.959,2.215,Фрбв
1471.75,11.059,96.688,-8.075,4.027,3.773,335.496,2.208,Фрбв
1471.875,10.963,98.641,-8.579,3.999,3.797,349.498,2.203,Фрбв
1472.0,10.958,102.91,-8.696,3.422,3.398,376.635,2.191,Фрбв
1472.125,10.978,104.951,-8.679,3.079,3.103,386.063,2.181,Фрбв
1472.25,10.952,106.982,-8.711,2.878,2.895,388.594,2.163,Фрбв
1472.375,10.862,107.449,-8.779,2.929,2.932,388.475,2.157,Фрбв
1472.5,10.734,110.484,-8.804,3.059,3.086,398.952,2.151,Фрбв
1472.625,10.68,112.613,-8.797,3.121,3.167,406.275,2.146,Фрбв
1472.75,10.598,114.299,-7.642,3.263,3.307,399.479,2.138,Фрбв
1472.875,10.574,114.708,-7.144,3.301,3.349,400.817,2.131,Фрбв
1473.0,10.565,114.996,-6.858,3.372,3.434,397.311,2.127,Фрбв
1473.125,10.565,116.461,-6.726,3.477,3.546,394.322,2.136,Фрбв
1473.25,10.597,118.266,-6.412,3.549,3.636,389.635,2.147,Фрбв
1473.375,10.649,119.185,-6.242,3.546,3.648,388.331,2.156,Фрбв
1473.5,10.714,119.64,-5.829,3.541,3.662,386.429,2.163,Фрбв
1473.625,10.763,119.58,-5.666,3.471,3.611,386.491,2.153,Фрбв
1473.75,10.768,117.925,-5.625,3.282,3.428,389.682,2.129,Фрбв
1473.875,10.724,115.778,-5.623,3.161,3.272,391.149,2.11,Фрбв
1474.0,10.73,112.199,-6.928,3.164,3.267,377.376,2.097,Фрбв
1474.125,10.73,112.249,-7.408,3.147,3.258,365.073,2.104,Фрбв
1474.25,10.489,111.925,-7.78,3.088,3.223,350.843,2.147,Фрбв
1474.375,10.291,111.482,-7.413,3.218,3.338,342.613,2.169,Фрбв
1474.5,10.193,107.851,-6.297,3.623,3.656,338.926,2.115,Фрбв
1474.625,10.382,105.348,-6.503,3.61,3.593,350.413,2.059,Фрбв
1474.75,10.577,103.9,-6.231,3.473,3.417,365.78,1.954,Фрбв
1474.875,10.713,104.608,-5.916,3.349,3.307,373.259,1.925,Фрбв
1475.0,10.826,107.156,-6.014,2.941,2.971,384.92,1.91,Фрбв
1475.125,10.791,109.246,-6.434,2.646,2.714,391.804,1.999,Фрбв
1475.25,10.717,110.749,-7.056,2.533,2.58,397.645,2.045,Фрбв
1475.375,10.686,110.488,-7.284,2.549,2.626,390.052,2.115,Фрбв
1475.5,10.241,109.215,-7.081,2.576,2.731,366.166,2.224,гЭвГбв
1475.625,9.953,108.274,-7.168,2.831,2.998,344.528,2.302,гЭвГбв
1475.75,9.721,107.274,-7.248,3.61,3.768,313.26,2.376,гЭвГбв
1475.875,9.893,109.869,-7.153,4.38,4.526,292.298,2.424,гЭвГбв
1476.0,10.302,116.047,-7.204,6.024,6.09,277.526,2.366,гЭвГбв
1476.125,10.621,117.989,-6.959,6.838,6.781,280.615,2.336,гЭвГбв
1476.25,10.809,118.591,-6.792,6.268,6.16,294.94,2.27,гЭвГбв
1476.375,10.833,117.163,-7.125,5.292,5.292,321.153,2.228,Фрбв
1476.5,10.753,115.179,-7.613,3.847,4.022,363.35,2.172,Фрбв
1476.625,10.732,113.612,-7.493,3.217,3.39,371.556,2.159,Фрбв
1476.75,10.634,109.477,-7.124,2.68,2.785,374.012,2.184,Фрбв
1476.875,10.34,106.324,-6.779,2.762,2.837,373.873,2.202,Фрбв
1477.0,10.087,101.479,-6.196,3.201,3.198,365.551,2.215,Фрбв
1477.125,10.036,99.309,-6.027,3.496,3.431,357.418,2.183,Фрбв
1477.25,10.058,97.626,-6.032,3.902,3.735,356.406,2.108,гЭвГбв
1477.375,10.061,97.667,-5.86,4.262,4.011,346.951,2.059,гЭвГбв
1477.5,10.407,100.425,-6.414,4.834,4.513,332.697,2.004,гЭвГбв
1477.625,10.767,102.716,-6.349,4.425,4.229,343.698,2.006,гЭвГбв
1477.75,11.005,106.535,-6.847,3.798,3.741,360.779,2.001,гЭвГбв
1477.875,10.859,107.722,-7.096,3.62,3.592,364.127,2.015,гЭвГбв
1478.0,10.593,108.494,-6.617,3.542,3.537,367.623,2.059,гЭвГбв
1478.125,10.479,109.616,-6.69,3.234,3.285,385.319,2.093,гЭвГбв
1478.25,10.443,111.355,-6.354,3.243,3.269,388.006,2.142,гЭвГбв
1478.375,10.363,112.549,-6.162,3.329,3.324,369.388,2.176,гЭвГбв
1478.5,10.223,114.575,-6.395,3.526,3.477,357.832,2.204,гЭвГбв
1478.625,10.211,115.673,-6.895,3.7,3.614,360.184,2.216,гЭвГбв
1478.75,10.543,115.415,-7.698,3.976,3.799,358.13,2.214,гЭвГбв
1478.875,10.738,114.298,-7.773,3.878,3.7,360.228,2.188,гЭвГбв
1479.0,10.881,111.947,-7.535,3.481,3.359,375.951,2.128,Фрбв
1479.125,10.931,110.955,-7.405,3.231,3.133,385.764,2.099,Фрбв
1479.25,10.906,110.911,-7.239,2.879,2.81,387.658,2.066,Фрбв
1479.375,10.817,112.025,-7.075,2.65,2.606,381.793,2.069,Фрбв
1479.5,10.601,113.598,-6.989,2.585,2.524,371.584,2.085,Фрбв
1479.625,10.493,114.795,-7.607,2.729,2.649,361.952,2.083,Фрбв
1479.75,10.51,117.608,-7.802,2.99,2.874,360.094,2.084,Фрбв
1479.875,10.569,118.697,-7.862,3.135,3.001,364.613,2.09,Фрбв
1480.0,10.58,119.178,-7.562,3.311,3.155,368.214,2.109,Фрбв
1480.125,10.467,117.187,-6.753,3.425,3.246,365.5,2.132,Фрбв
1480.25,10.297,114.109,-6.316,3.233,3.127,375.95,2.175,Фрбв
1480.375,10.204,111.937,-6.038,3.08,3.001,373.398,2.208,Фрбв
1480.5,10.326,110.559,-5.001,3.069,2.991,356.461,2.221,Фрбв
1480.625,10.483,109.721,-4.481,3.132,3.046,348.153,2.213,Фрбв
1480.75,10.723,107.212,-4.491,3.254,3.144,349.074,2.14,Фрбв
1480.875,10.876,105.362,-4.592,3.395,3.251,355.015,2.097,Фрбв
1481.0,11.02,102.686,-4.968,3.497,3.336,360.628,2.058,Фрбв
1481.125,10.893,102.077,-5.21,3.383,3.252,363.696,2.039,Фрбв
1481.25,10.705,103.063,-5.303,3.278,3.154,369.13,2.023,Фрбв
1481.375,10.57,105.242,-5.257,3.25,3.118,373.445,2.016,Фрбв
1481.5,10.466,107.679,-5.299,3.133,3.021,371.392,2.013,Фрбв
1481.625,10.576,109.015,-5.412,3.128,3.012,373.413,2.027,Фрбв
1481.75,10.731,109.933,-5.116,3.176,3.049,376.427,2.056,Фрбв
1481.875,10.797,110.736,-5.12,3.101,2.992,377.84,2.085,Фрбв
1482.0,10.746,112.016,-5.567,2.941,2.883,376.778,2.121,Фрбв
1482.125,10.719,112.458,-6.053,2.88,2.851,370.676,2.135,Фрбв
1482.25,10.803,112.482,-6.707,2.926,2.91,360.602,2.135,Фрбв
1482.375,10.856,111.994,-6.861,3.008,3.006,360.079,2.119,Фрбв
1482.5,10.79,111.279,-6.904,3.2,3.173,364.724,2.099,Фрбв
1482.625,10.677,111.014,-6.728,3.376,3.325,370.87,2.085,Фрбв
1482.75,10.485,112.025,-6.537,3.599,3.54,377.91,2.079,Фрбв
1482.875,10.322,113.564,-6.637,3.663,3.627,375.172,2.079,Фрбв
1483.0,10.281,116.316,-6.58,3.638,3.617,376.402,2.063,Фрбв
1483.125,10.459,116.859,-6.617,3.586,3.555,380.281,2.052,Фрбв
1483.25,10.6,116.276,-6.489,3.349,3.326,388.876,2.036,Фрбв
1483.375,10.669,114.84,-6.425,3.147,3.129,391.944,2.041,Фрбв
1483.5,10.513,110.842,-6.325,2.874,2.858,397.019,2.076,Фрбв
1483.625,10.242,108.356,-6.11,2.748,2.734,402.715,2.13,Фрбв
1483.75,9.702,107.6,-5.608,2.571,2.637,394.591,2.236,гЭвГбв
1483.875,9.342,108.826,-5.131,2.804,2.87,368.011,2.307,гЭвГбв
1484.0,9.246,111.822,-4.784,3.702,3.669,314.77,2.397,гЭвГбв
1484.125,9.633,112.404,-4.754,4.413,4.266,293.631,2.415,гЭвГбв
1484.25,9.878,110.835,-4.839,5.392,5.068,278.576,2.388,гЭвГбв
1484.375,10.015,107.741,-5.007,6.207,5.821,274.111,2.346,гЭвГбв
1484.5,10.279,107.104,-5.289,5.829,5.7,266.121,2.255,гЭвГбв
1484.625,10.44,107.404,-5.357,5.229,5.243,272.265,2.173,гЭвГбв
1484.75,10.57,108.722,-5.371,4.513,4.543,288.196,2.071,гЭвГбв
1484.875,10.44,107.408,-5.364,4.217,4.195,296.655,2.005,гЭвГбв
1485.0,10.256,103.807,-5.305,3.795,3.835,312.003,1.991,гЭвГбв
1485.125,10.138,102.428,-5.183,3.821,3.855,323.647,2.004,гЭвГбв
1485.25,10.537,102.574,-5.0,3.474,3.496,345.082,2.042,гЭвГбв
1485.375,10.66,104.412,-5.188,3.201,3.243,357.133,2.087,гЭвГбв
1485.5,10.691,107.288,-5.894,2.993,3.059,370.62,2.178,гЭвГбв
1485.625,10.503,109.077,-6.453,3.001,3.073,378.192,2.243,гЭвГбв
1485.75,10.115,110.722,-6.822,2.968,3.112,366.459,2.346,гЭвГбв
1485.875,9.774,110.055,-6.769,3.196,3.355,349.292,2.385,гЭвГбв
1486.0,9.514,107.28,-6.905,4.049,4.186,327.892,2.412,гЭвГбв
1486.125,9.715,104.087,-6.866,4.696,4.792,307.862,2.361,гЭвГбв
1486.25,9.975,100.795,-6.719,5.563,5.552,273.689,2.259,гЭвГбв
1486.375,10.126,99.717,-6.739,6.03,5.91,285.666,2.188,гЭвГбв
1486.5,10.274,100.345,-6.756,5.17,5.183,317.015,2.099,гЭвГбв
1486.625,10.35,101.475,-6.69,4.162,4.261,338.355,2.071,гЭвГбв
1486.75,10.366,105.666,-6.593,3.175,3.322,366.189,2.039,гЭвГбв
1486.875,10.34,107.358,-6.452,2.86,2.991,380.608,2.047,гЭвГбв
1487.0,10.177,108.518,-6.061,2.677,2.75,400.058,2.069,гЭвГбв
1487.125,9.98,107.158,-5.757,2.619,2.663,409.235,2.095,гЭвГбв
1487.25,9.691,105.576,-5.148,2.652,2.722,408.299,2.194,гЭвГбв
1487.375,9.572,104.873,-4.8,2.844,2.925,389.23,2.268,гЭвГбв
1487.5,9.634,104.294,-4.516,3.599,3.66,343.573,2.371,гЭвГбв
1487.625,9.736,103.608,-4.495,4.385,4.387,318.398,2.402,гЭвГбв
1487.75,10.439,100.242,-4.716,5.736,5.555,283.768,2.349,гЭвГбв
1487.875,10.757,99.293,-5.057,6.4,6.08,271.86,2.298,гЭвГбв
1488.0,11.017,99.536,-5.179,5.805,5.627,286.827,2.219,ЗлЩАжЪФрбв
1488.125,11.023,102.396,-5.152,4.856,4.887,317.415,2.187,ЗлЩАжЪФрбв
1488.25,10.805,107.163,-5.226,3.436,3.612,354.486,2.16,ЗлЩАжЪФрбв
1488.375,10.703,110.853,-5.341,2.803,2.927,367.15,2.161,ЗлЩАжЪФрбв
1488.5,10.617,111.528,-5.203,2.51,2.608,386.68,2.168,ЗлЩАжЪФрбв
1488.625,10.586,111.268,-4.807,2.589,2.638,388.582,2.173,ЗлЩАжЪФрбв
1488.75,10.543,110.859,-4.617,2.83,2.812,372.841,2.186,ЗлЩАжЪФрбв
1488.875,10.513,111.744,-4.933,3.213,3.098,365.471,2.203,ЗлЩАжЪФрбв
1489.0,10.417,113.588,-5.732,3.73,3.506,360.968,2.235,ЗлЩАжЪФрбв
1489.125,10.31,112.689,-6.17,3.815,3.6,354.614,2.261,ЗлЩАжЪФрбв
1489.25,10.125,110.747,-6.032,3.607,3.482,344.328,2.27,ЗлЩАжЪФрбв
1489.375,10.272,108.957,-6.001,3.771,3.645,337.216,2.267,ЗлЩАжЪФрбв
1489.5,10.513,107.404,-6.166,3.757,3.63,328.328,2.23,ЗлЩАжЪФрбв
1489.625,10.503,106.923,-6.316,3.68,3.552,325.616,2.2,ЗлЩАжЪФрбв
1489.75,10.31,108.696,-6.402,3.595,3.462,334.257,2.178,ЗлЩАжЪФрбв
1489.875,10.241,108.806,-6.29,3.561,3.424,349.24,2.164,ЗлЩАжЪФрбв
1490.0,10.336,107.613,-6.201,3.381,3.295,364.741,2.143,ЗлЩАжЪФрбв
1490.125,10.412,104.692,-6.206,3.2,3.146,360.402,2.131,ЗлЩАжЪФрбв
1490.25,10.499,101.983,-6.134,3.381,3.273,360.534,2.108,ЗлЩАжЪФрбв
1490.375,10.602,101.369,-5.957,3.611,3.451,354.54,2.12,ЗлЩАжЪФрбв
1490.5,10.718,104.939,-5.569,3.73,3.557,340.251,2.145,ЗлЩАжЪФрбв
1490.625,10.721,107.452,-5.464,3.674,3.509,330.812,2.161,ЗлЩАжЪФрбв
1490.75,10.537,107.857,-4.979,3.84,3.637,349.137,2.184,ЗлЩАжЪФрбв
1490.875,10.446,106.973,-4.917,3.821,3.655,355.139,2.198,ЗлЩАжЪФрбв
1491.0,10.428,104.966,-4.776,3.888,3.755,342.761,2.203,ЗлЩАжЪФрбв
1491.125,10.428,104.943,-4.713,4.036,3.886,336.261,2.178,ЗлЩАжЪФрбв
1491.25,10.449,105.921,-5.206,4.242,4.051,323.857,2.141,ЗлЩАжЪФрбв
1491.375,10.471,107.478,-5.713,4.241,4.054,317.229,2.117,ЗлЩАжЪФрбв
1491.5,10.512,106.007,-5.807,4.169,3.952,314.047,2.118,ЗлЩАжЪФрбв
1491.625,10.557,104.367,-5.69,4.022,3.821,324.035,2.135,ЗлЩАжЪФрбв
1491.75,10.498,101.151,-5.62,3.574,3.448,349.451,2.183,Фрбв
1491.875,10.303,99.252,-5.679,3.229,3.148,363.21,2.219,Фрбв
1492.0,10.018,96.957,-5.457,3.244,3.12,375.424,2.216,Фрбв
